,Unnamed: 0,book_id,authors,original_publication_year,title,language_code,image_url,small_image_url
4409,4409,4410,Jude Fisher,2015,The Lord of the Rings: The Return of the King: Visual Companion,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4410,4410,4411,Guy Kawasaki,2004.0,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4411,4411,4412,"Wes  Moore, Tavis Smiley",2010.0,"The Other Wes Moore: One Name, Two Fates",en-GB,https://images.gr-assets.com/books/1320554118m/7099273.jpg,https://images.gr-assets.com/books/1320554118s/7099273.jpg
4412,4412,4413,Ariana Franklin,2007.0,"Mistress of the Art of Death (Mistress of the Art of Death, #1)",en-US,https://images.gr-assets.com/books/1435958507m/86643.jpg,https://images.gr-assets.com/books/1435958507s/86643.jpg
4413,4413,4414,Tucker Max,2008.0,"Assholes Finish First (Tucker Max, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4414,4414,4415,"Naoko Takeuchi, 武内 直子",1991.0,美少女戦士セーラームーン新装版 1 [Bishōjo Senshi Sailor Moon Shinsōban 1],jpn,https://images.gr-assets.com/books/1308886282m/1429082.jpg,https://images.gr-assets.com/books/1308886282s/1429082.jpg
4415,4415,4416,Susan Elizabeth Phillips,1996.0,Kiss an Angel,eng,https://images.gr-assets.com/books/1309115033m/73086.jpg,https://images.gr-assets.com/books/1309115033s/73086.jpg
4416,4416,4417,Dan Ariely,2010.0,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,en-US,https://images.gr-assets.com/books/1268511997m/7815744.jpg,https://images.gr-assets.com/books/1268511997s/7815744.jpg
4417,4417,4418,"Sarah Vowell, Katherine Streeter",2002.0,The Partly Cloudy Patriot,eng,https://images.gr-assets.com/books/1430720573m/12358.jpg,https://images.gr-assets.com/books/1430720573s/12358.jpg
4418,4418,4419,Ruth Stiles Gannett,1948.0,"My Father's Dragon (My Father's Dragon, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4419,4419,4420,Greg Iles,2014.0,Natchez Burning,eng,https://images.gr-assets.com/books/1383438264m/18505832.jpg,https://images.gr-assets.com/books/1383438264s/18505832.jpg
4420,4420,4421,Charles Bukowski,1994.0,Pulp,eng,https://images.gr-assets.com/books/1348053445m/141526.jpg,https://images.gr-assets.com/books/1348053445s/141526.jpg
4421,4421,4422,Thomas Harris,2006.0,"Hannibal Rising (Hannibal Lecter, #4)",en-US,https://images.gr-assets.com/books/1394208690m/32416.jpg,https://images.gr-assets.com/books/1394208690s/32416.jpg
4422,4422,4423,J.D. Robb,1996.0,"Immortal in Death (In Death, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4423,4423,4424,Sherrilyn Kenyon,2010.0,"Infinity (Chronicles of Nick, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4424,4424,4425,Laurell K. Hamilton,2007.0,"Blood Noir (Anita Blake, Vampire Hunter #16)",en-US,https://images.gr-assets.com/books/1310494632m/2149535.jpg,https://images.gr-assets.com/books/1310494632s/2149535.jpg
4425,4425,4426,Thomas Pynchon,2009.0,Inherent Vice,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4426,4426,4427,Jodi Picoult,1992.0,Songs of the Humpback Whale,en-US,https://images.gr-assets.com/books/1421422550m/10914.jpg,https://images.gr-assets.com/books/1421422550s/10914.jpg
4427,4427,4428,"Guillermo del Toro, Chuck Hogan",2011.0,"The Night Eternal (The Strain Trilogy, #3)",en-US,https://images.gr-assets.com/books/1327932900m/6945530.jpg,https://images.gr-assets.com/books/1327932900s/6945530.jpg
4428,4428,4429,Jay McInerney,1984.0,"Bright Lights, Big City",eng,https://images.gr-assets.com/books/1399647015m/86147.jpg,https://images.gr-assets.com/books/1399647015s/86147.jpg
4429,4429,4430,Nora Roberts,2013.0,Whiskey Beach,eng,https://images.gr-assets.com/books/1357477045m/16158519.jpg,https://images.gr-assets.com/books/1357477045s/16158519.jpg
4430,4430,4431,Jennifer Weiner,2006.0,The Guy Not Taken: Stories,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4431,4431,4432,Robert Kirkman,2008.0,"The Walking Dead, Vol. 08: Made to Suffer",eng,https://images.gr-assets.com/books/1266634689m/1894269.jpg,https://images.gr-assets.com/books/1266634689s/1894269.jpg
4432,4432,4433,Kresley Cole,2010.0,Pleasure of a Dark Prince (Immortals After Dark #9),eng,https://images.gr-assets.com/books/1357612049m/6337006.jpg,https://images.gr-assets.com/books/1357612049s/6337006.jpg
4433,4433,4434,Syd Hoff,1958.0,Danny and the Dinosaur (An I Can Read Book),en-US,https://images.gr-assets.com/books/1406512465m/858037.jpg,https://images.gr-assets.com/books/1406512465s/858037.jpg
4434,4434,4435,"Giovanni Boccaccio, G.H. McWilliam",1353.0,The Decameron,eng,https://images.gr-assets.com/books/1472027832m/51799.jpg,https://images.gr-assets.com/books/1472027832s/51799.jpg
4435,4435,4436,Sara Shepard,2011.0,"Twisted (Pretty Little Liars, #9)",en-US,https://images.gr-assets.com/books/1316975768m/9893331.jpg,https://images.gr-assets.com/books/1316975768s/9893331.jpg
4436,4436,4437,Michael Connelly,2015.0,"The Crossing (Harry Bosch, #20; Mickey Haller, #7; Harry Bosch Universe, #25)",eng,https://images.gr-assets.com/books/1428347007m/25010281.jpg,https://images.gr-assets.com/books/1428347007s/25010281.jpg
4437,4437,4438,Alice Munro,2012.0,Dear Life: Stories,eng,https://images.gr-assets.com/books/1333579320m/13530981.jpg,https://images.gr-assets.com/books/1333579320s/13530981.jpg
4438,4438,4439,Eileen Christelow,1989.0,Five Little Monkeys Jumping on the Bed,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4439,4439,4440,Jacqueline Carey,2003.0,"Kushiel's Avatar (Phèdre's Trilogy, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4440,4440,4441,"Jorge Luis Borges, Andrew Hurley",1947.0,The Aleph and Other Stories ,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4441,4441,4442,Rachel Van Dyken,2013.0,"Ruin (Ruin, #1)",eng,https://images.gr-assets.com/books/1374686324m/18134249.jpg,https://images.gr-assets.com/books/1374686324s/18134249.jpg
4442,4442,4443,Raymond Chandler,1953.0,"The Long Goodbye (Philip Marlowe, #6)",eng,https://images.gr-assets.com/books/1388225584m/2054.jpg,https://images.gr-assets.com/books/1388225584s/2054.jpg
4443,4443,4444,Raymond Chandler,1940.0,"Farewell, My Lovely (Philip Marlowe, #2)",eng,https://images.gr-assets.com/books/1465778099m/2050.jpg,https://images.gr-assets.com/books/1465778099s/2050.jpg
4444,4444,4445,Lloyd Alexander,1966.0,The Castle of Llyr (The Chronicles of Prydain #3),eng,https://images.gr-assets.com/books/1405714238m/24779.jpg,https://images.gr-assets.com/books/1405714238s/24779.jpg
4445,4445,4446,Rachel Caine,2009.0,"Fade Out (The Morganville Vampires, #7)",en-US,https://images.gr-assets.com/books/1327067249m/6289938.jpg,https://images.gr-assets.com/books/1327067249s/6289938.jpg
4446,4446,4447,Lilian Jackson Braun,1966.0,"The Cat Who Could Read Backwards (Cat Who..., #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4447,4447,4448,Nyrae Dawn,2012.0,"Charade (Games, #1)",eng,https://images.gr-assets.com/books/1357756816m/15993374.jpg,https://images.gr-assets.com/books/1357756816s/15993374.jpg
4448,4448,4449,"Rick Riordan, Haley Riordan",2012.0,The Demigod Diaries,eng,https://images.gr-assets.com/books/1328573978m/12959086.jpg,https://images.gr-assets.com/books/1328573978s/12959086.jpg
4449,4449,4450,Courtney Cole,2013.0,"If You Stay (Beautifully Broken, #1)",eng,https://images.gr-assets.com/books/1355661483m/17032328.jpg,https://images.gr-assets.com/books/1355661483s/17032328.jpg
4450,4450,4451,"Neil Patrick Harris, David Javerbaum, Antony Hare",2014.0,Neil Patrick Harris: Choose Your Own Autobiography,eng,https://images.gr-assets.com/books/1400599072m/20170296.jpg,https://images.gr-assets.com/books/1400599072s/20170296.jpg
4451,4451,4452,Kathy Reichs,1999.0,"Death du Jour (Temperance Brennan, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4452,4452,4453,Josh McDowell,1977.0,More Than a Carpenter,eng,https://images.gr-assets.com/books/1439771268m/313631.jpg,https://images.gr-assets.com/books/1439771268s/313631.jpg
4453,4453,4454,Cherie Priest,2009.0,"Boneshaker (The Clockwork Century, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4454,4454,4455,Rita Mae Brown,1973.0,Rubyfruit Jungle,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4455,4455,4456,Lauren Kate,2012.0,"Fallen in Love (Fallen, #3.5)",eng,https://images.gr-assets.com/books/1362339849m/12588363.jpg,https://images.gr-assets.com/books/1362339849s/12588363.jpg
4456,4456,4457,Raina Telgemeier,2014.0,Sisters,eng,https://images.gr-assets.com/books/1411022689m/18225810.jpg,https://images.gr-assets.com/books/1411022689s/18225810.jpg
4457,4457,4458,D.J. MacHale,2003.0,"The Never War (Pendragon, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4458,4458,4459,Terry Brooks,1992.0,"The Elf Queen of Shannara (Heritage of Shannara, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4459,4459,4460,Brian Jacques,1990.0,"Mattimeo (Redwall, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4460,4460,4461,James S.A. Corey,2015.0,"Nemesis Games (The Expanse, #5)",eng,https://images.gr-assets.com/books/1407524221m/22886612.jpg,https://images.gr-assets.com/books/1407524221s/22886612.jpg
4461,4461,4462,Marianne Williamson,1992.0,"A Return to Love: Reflections on the Principles of ""A Course in Miracles""",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4462,4462,4463,David Baldacci,2009.0,"First Family (Sean King & Michelle Maxwell, #4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4463,4463,4464,Charles Portis,1968.0,True Grit,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4464,4464,4465,Susan  Jeffers,1987.0,Feel the Fear and Do It Anyway,en-US,https://images.gr-assets.com/books/1363288028m/653396.jpg,https://images.gr-assets.com/books/1363288028s/653396.jpg
4465,4465,4466,Katy Evans,2013.0,"Mine (Real, #2)",eng,https://images.gr-assets.com/books/1377178049m/17792606.jpg,https://images.gr-assets.com/books/1377178049s/17792606.jpg
4466,4466,4467,Matthew Dicks,2012.0,Memoirs of an Imaginary Friend,eng,https://images.gr-assets.com/books/1343851908m/13538552.jpg,https://images.gr-assets.com/books/1343851908s/13538552.jpg
4467,4467,4468,"Salman Rushdie, Paul Birkbeck",1990.0,"Haroun and the Sea of Stories (Khalifa Brothers, #1)",eng,https://images.gr-assets.com/books/1419913148m/4835.jpg,https://images.gr-assets.com/books/1419913148s/4835.jpg
4468,4468,4469,Susan Crandall,2013.0,Whistling Past the Graveyard,eng,https://images.gr-assets.com/books/1360518751m/16058610.jpg,https://images.gr-assets.com/books/1360518751s/16058610.jpg
4469,4469,4470,Kresley Cole,2012.0,"Poison Princess (The Arcana Chronicles, #1)",en-US,https://images.gr-assets.com/books/1356422925m/13450339.jpg,https://images.gr-assets.com/books/1356422925s/13450339.jpg
4470,4470,4471,Paullina Simons,2003.0,"Tatiana and Alexander (The Bronze Horseman, #2)",en-GB,https://images.gr-assets.com/books/1390089221m/83143.jpg,https://images.gr-assets.com/books/1390089221s/83143.jpg
4471,4471,4472,Brian Staveley,2014.0,"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)",eng,https://images.gr-assets.com/books/1369246817m/17910124.jpg,https://images.gr-assets.com/books/1369246817s/17910124.jpg
4472,4472,4473,Monica Ali,2003.0,Brick Lane,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4473,4473,4474,Sally Green,2014.0,"Half Bad (The Half Bad Trilogy, #1)",eng,https://images.gr-assets.com/books/1413889712m/18079804.jpg,https://images.gr-assets.com/books/1413889712s/18079804.jpg
4474,4474,4475,"Nikos Kazantzakis, Νίκος Καζαντζάκης",1946.0,Zorba the Greek,eng,https://images.gr-assets.com/books/1328007439m/53639.jpg,https://images.gr-assets.com/books/1328007439s/53639.jpg
4475,4475,4476,"William H. Armstrong, James Barkley",1969.0,Sounder,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4476,4476,4477,"Lawrence M. Krauss, Richard Dawkins",2012.0,A Universe from Nothing: Why There Is Something Rather Than Nothing,eng,https://images.gr-assets.com/books/1365217267m/11337189.jpg,https://images.gr-assets.com/books/1365217267s/11337189.jpg
4477,4477,4478,"Slash, Anthony Bozza",2007.0,Slash,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4478,4478,4479,Nalini Singh,2010.0,"Archangel's Kiss (Guild Hunter, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4479,4479,4480,Rachel Hawkins,2014.0,"Rebel Belle (Rebel Belle, #1)",eng,https://images.gr-assets.com/books/1371650817m/8475505.jpg,https://images.gr-assets.com/books/1371650817s/8475505.jpg
4480,4480,4481,Tess Gerritsen,2006.0,"The Mephisto Club (Rizzoli & Isles, #6)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4481,4481,4482,Francine Rivers,1995.0,The Scarlet Thread ,eng,https://images.gr-assets.com/books/1406510347m/73297.jpg,https://images.gr-assets.com/books/1406510347s/73297.jpg
4482,4482,4483,Bill Watterson,1996.0,It's a Magical World: A Calvin and Hobbes Collection,eng,https://images.gr-assets.com/books/1437420710m/24814.jpg,https://images.gr-assets.com/books/1437420710s/24814.jpg
4483,4483,4484,"Gene Luen Yang, Bryan Konietzko, Michael Dante DiMartino, Gurihiru",2012.0,"Avatar: The Last Airbender (The Promise, #1)",eng,https://images.gr-assets.com/books/1335027742m/12413836.jpg,https://images.gr-assets.com/books/1335027742s/12413836.jpg
4484,4484,4485,"Jean-Paul Sartre, Hazel E. Barnes, Mary Warnock, Richard Eyre",1943.0,Being and Nothingness,en-GB,https://images.gr-assets.com/books/1329978583m/10033.jpg,https://images.gr-assets.com/books/1329978583s/10033.jpg
4485,4485,4486,Andrzej Sapkowski,1993.0,"Miecz przeznaczenia (Saga o Wiedźminie, #2)",pol,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4486,4486,4487,"Rachel Carson, Linda Lear, Edward O. Wilson",1962.0,Silent Spring,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4487,4487,4488,Brandon Sanderson,2012.0,"Legion (Legion, #1)",eng,https://images.gr-assets.com/books/1338512017m/13452375.jpg,https://images.gr-assets.com/books/1338512017s/13452375.jpg
4488,4488,4489,Holly Madison,2015.0,Down the Rabbit Hole: Curious Adventures and Cautionary Tales of a Former Playboy Bunny,eng,https://images.gr-assets.com/books/1427158803m/23215469.jpg,https://images.gr-assets.com/books/1427158803s/23215469.jpg
4489,4489,4490,James Patterson,2011.0,Kill Alex Cross (Alex Cross #18),eng,https://images.gr-assets.com/books/1338802382m/10343389.jpg,https://images.gr-assets.com/books/1338802382s/10343389.jpg
4490,4490,4491,Nadia Hashimi,2014.0,The Pearl That Broke Its Shell,eng,https://images.gr-assets.com/books/1384543130m/18505784.jpg,https://images.gr-assets.com/books/1384543130s/18505784.jpg
4491,4491,4492,"Scott Westerfeld, Keith Thompson",2010.0,"Behemoth (Leviathan, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4492,4492,4493,Martha Stout,2005.0,The Sociopath Next Door,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4493,4493,4494,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.",2006.0,"Y: The Last Man, Vol. 8: Kimono Dragons (Y: The Last Man, #8)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
