,goodreads_book_id,tag_id,count
684148,6621101,12940,5
684150,6621101,22333,5
684185,6621101,10760,3
684234,6621143,1416,11
684270,6621143,11978,6
684274,6621143,671,6
684297,6621287,33777,84
684311,6621287,33804,13
684316,6621287,33472,11
684380,6621287,740,3
684387,6621287,6553,3
684403,6630751,3389,16
684426,6630751,28482,5
684439,6630751,9336,3
684464,6630751,22333,2
684491,6630751,870,1
684517,6631792,10197,37
684528,6631792,18886,29
684534,6631792,3392,24
684548,6631792,5105,18
684552,6631792,20849,16
684570,6631792,28528,12
684582,6631792,3379,9
684588,6631792,15362,9
684598,6634409,19519,294
684601,6634409,29076,203
684602,6634409,27199,200
684672,6634409,2538,12
684674,6634409,19521,12
684718,6642402,17736,54
684773,6642402,25153,18
684792,6642402,8273,16
684802,6642715,26138,63
684825,6642715,25506,16
684930,6643090,4968,48
684933,6643090,18640,44
684950,6643090,27535,30
684951,6643090,31505,30
684999,6644117,11124,666
685007,6644117,9638,239
685032,6644117,11550,82
685057,6644117,3392,62
685064,6644117,22689,59
685070,6644117,9484,54
685071,6644117,22944,53
685083,6644117,24996,46
685089,6644117,671,43
685094,6647312,30574,598
685095,6647312,33114,286
685113,6647312,33023,20
685124,6647312,24996,14
685218,6654104,6888,15
685240,6654104,20781,7
685281,6654104,15048,4
685321,6654313,32586,75
685348,6654313,5481,44
685402,6659254,27613,104
685404,6659254,27473,87
685419,6659254,3392,34
685420,6659254,10197,34
685437,6659254,16180,16
685470,6659254,18051,7
685481,6659254,24997,6
685489,6659254,23796,6
685498,6660747,9277,344
685552,6660747,27975,17
685562,6660747,21815,13
685564,6660747,11366,13
685567,6660747,9274,13
685597,6662883,11305,223
685656,6662883,25152,4
685673,6662883,13588,4
685677,6662883,6976,3
685681,6662883,722,3
685685,6662883,20547,3
685690,6662883,13005,3
685721,6665671,3392,56
685748,6665671,5918,28
685762,6665671,25822,20
685765,6665671,22034,19
685786,6665671,29316,14
685810,6667514,17780,49
685844,6667514,3379,12
685874,6667514,12940,8
685904,6668467,14467,107
685960,6668467,17454,20
685962,6668467,10197,19
685969,6668467,18851,18
685985,6668467,18054,14
685989,6668467,5180,13
686015,6672183,13568,15
686023,6672183,7824,8
686054,6672183,9336,4
686057,6672183,7814,4
686111,6674372,8067,13
686118,6674372,5460,12
686131,6674372,19524,7
686137,6674372,3371,6
686168,6674372,4961,4
686178,6674372,5090,3
686189,6674372,10758,3
686211,6678884,6184,18
686214,6678884,10197,12
686220,6678884,1659,11
686225,6678884,8545,10
686230,6678884,20957,9
686246,6678884,25151,6
686279,6678884,25506,4
686308,6681333,14191,45
686312,6681333,29452,32
686322,6681333,31727,17
686354,6681333,22034,6
686356,6681333,11988,6
686371,6681333,23349,5
686406,6681454,30386,84
686407,6681454,20989,83
686410,6681454,17213,72
686414,6681454,20926,52
686438,6681454,25150,16
686448,6681454,5481,13
686488,6681454,24999,7
686551,6686092,25151,18
686597,6686101,33114,173
686606,6686101,13355,79
686616,6686101,24051,47
686629,6686101,22973,22
686661,6686101,32996,13
686674,6686101,1416,12
686715,6686671,9886,15
686751,6686671,13575,6
686759,6686671,19127,5
686791,6686671,17504,4
686808,6687247,8706,21
686839,6687247,5954,8
686858,6687247,10237,6
686906,6688087,5751,52
686911,6688087,3371,34
686957,6688087,12358,11
686999,6688121,15513,51
687008,6688121,15642,12
687015,6688121,25643,8
687047,6688121,5906,4
687060,6688121,18479,3
687069,6688121,30521,2
687074,6688121,27928,2
687120,6690798,10093,51
687132,6690798,11376,37
687145,6690798,18284,30
687179,6690798,652,21
687208,6690979,14821,78
687210,6690979,14487,68
687219,6690979,19083,46
687275,6690979,7806,10
687290,6690979,13565,8
687298,6691426,2516,220
687321,6691426,9477,26
687345,6691426,22330,16
687390,6691426,12869,8
687402,6692041,4949,64
687407,6692041,14467,36
687416,6692041,23171,24
687422,6692041,5051,17
687427,6692041,11497,14
687432,6692041,25593,12
687475,6692041,18851,5
687501,6693332,27199,237
687520,6693332,17213,41
687546,6693332,33121,19
687650,6694937,31528,7
687655,6694937,8055,6
687667,6694937,2335,5
687683,6694937,7533,5
687699,6696465,27199,38
687711,6696465,11743,14
687713,6696465,3392,14
687726,6696465,17129,9
687751,6696465,12680,6
687755,6696465,13741,6
687762,6696465,32099,5
687768,6696465,26138,4
687861,6696602,8055,22
687871,6696602,20939,19
687893,6696602,32973,15
687939,6697305,3377,9
687961,6697305,26735,6
687975,6697305,14764,5
687989,6697305,31359,5
688036,6713071,10210,9
688057,6713071,4568,4
688077,6713071,21374,3
688100,6718608,20939,215
688101,6718608,14467,175
688114,6718608,27438,49
688117,6718608,22753,34
688126,6718608,12948,28
688127,6718608,15169,27
688129,6718608,14552,27
688154,6718608,9477,16
688165,6718608,11221,14
688206,6723348,5207,90
688208,6723348,26771,86
688213,6723348,20939,53
688214,6723348,29076,48
688220,6723348,10210,33
688222,6723348,31617,32
688230,6723348,22173,25
688276,6723348,25146,10
688279,6723348,28790,10
688281,6723348,21384,9
688304,6726595,11743,160
688356,6726595,20849,18
688360,6726595,32339,18
688364,6726595,32341,17
688381,6726595,21815,14
688398,6728738,21773,301
688418,6728738,22753,41
688447,6728738,30521,15
688495,6732019,8717,2095
688511,6732019,17213,56
688547,6732019,28904,17
688565,6732019,19524,12
688569,6732019,5979,12
688615,6735082,27199,16
688623,6735082,30729,11
688633,6735082,22753,7
688652,6735082,30521,5
688657,6735082,13568,5
688660,6735082,11497,4
688664,6735082,18054,4
688723,6736971,20774,28
688742,6736971,32130,14
688798,6746018,11557,453
688800,6746018,13446,186
688817,6746018,25147,53
688824,6746018,9886,43
688853,6746018,21989,23
688886,6746018,10094,14
688889,6746018,32099,14
688913,6751356,22228,16
688939,6751356,4959,9
688960,6751356,27920,7
688974,6751356,9184,6
688999,6752378,32989,2466
689025,6752378,31723,304
689028,6752378,25150,292
689043,6752378,22352,178
689106,6758331,1642,123
689166,6758331,18886,14
689176,6758331,29020,13
689200,6758423,21689,20
689209,6758423,4949,12
689235,6758423,12868,6
689242,6758423,32586,5
689263,6758423,8344,4
689285,6758423,25685,3
689298,6763961,11305,264
689337,6763961,9221,20
689350,6763961,20939,15
689386,6763961,671,9
689387,6763961,27170,9
689390,6763961,4944,8
689401,6765740,15505,64
689435,6765740,15525,6
689453,6765740,2158,4
689507,6777616,14519,81
689512,6777616,3371,65
689514,6777616,1926,62
689582,6777616,10644,13
689634,6780439,5090,17
689660,6780439,22352,10
689689,6780439,22994,7
689712,6781956,3389,53
689726,6781956,22944,30
689734,6781956,32288,25
689789,6781956,11497,10
689802,6791212,4605,19
689805,6791212,14467,16
689813,6791212,10210,10
689846,6791212,32586,5
689911,6792458,24840,71
689927,6792458,26735,39
689930,6792458,25152,35
689950,6792458,31505,26
689963,6792458,24354,22
689977,6792458,24338,19
689993,6792458,31647,16
690023,6801582,30521,44
690047,6801582,3389,16
690067,6801582,18680,13
690079,6801582,1642,11
690092,6801582,33034,10
690097,6801614,19175,43
690129,6801614,16205,3
690139,6801614,24997,2
690169,6801614,19110,1
690196,6801652,19175,163
690198,6801652,26138,80
690202,6801652,13561,54
690207,6801652,22973,37
690240,6801652,1540,6
690255,6801652,18045,4
690263,6801652,26745,4
690293,6801652,4049,3
690317,6818019,10197,21
690319,6818019,14552,20
690320,6818019,19738,20
690329,6818019,28024,14
690359,6818019,31264,9
690367,6818019,21815,8
690395,6828896,5951,1030
690405,6828896,27095,45
690437,6828896,4670,13
690440,6828896,24407,12
690447,6828896,30755,9
690497,6834410,4949,359
690561,6834410,24991,15
690578,6834410,2450,12
690596,6837103,4949,1772
690627,6837103,1416,53
690642,6837103,25147,40
690666,6837103,25151,28
690685,6837103,6750,24
690695,6839093,13561,1592
690740,6839093,6722,20
690744,6839093,13588,19
690788,6839093,1540,9
690809,6855294,30521,21
690811,6855294,30358,17
690821,6855294,8717,13
690840,6855294,25822,7
690850,6855294,25148,6
690856,6855294,31581,6
690867,6855294,22733,5
690904,6867952,14487,51
690926,6867952,32989,15
690927,6867952,18045,15
690942,6867952,25150,9
690946,6867952,7763,9
690955,6867952,18886,7
690956,6867952,25152,7
690970,6867952,30521,6
690974,6867952,2595,6
690976,6867952,27646,6
690982,6867952,18051,5
691018,6871616,3392,56
691052,6871616,24993,20
691118,6871617,10197,78
691139,6871617,11497,35
691162,6871617,15048,26
691164,6871617,18795,26
691169,6871617,22991,24
691199,6871646,6953,203
691206,6871646,8717,104
691212,6871646,24224,49
691215,6871646,6920,38
691268,6871646,30521,9
691270,6871646,17086,9
691272,6871646,28771,9
691275,6871646,25149,8
691303,6871737,21466,83
691309,6871737,16805,58
691318,6871737,13619,34
691323,6871737,21447,26
691324,6871737,3392,25
691329,6871737,420,21
691331,6871737,3379,19
691334,6871737,4002,17
691343,6871737,10397,14
691346,6871737,31359,14
691353,6871737,6976,12
691380,6871737,20939,7
691393,6871737,923,6
691410,6878614,9336,28
691425,6878614,8533,11
691449,6878614,16553,7
691475,6878614,16555,5
691493,6878614,657,4
691510,6891433,20926,68
691532,6891433,20957,31
691618,6892870,20926,321
691625,6892870,3371,260
691628,6892870,26680,239
691630,6892870,8533,221
691659,6892870,10094,101
691665,6892870,29957,94
691677,6892870,11505,78
691701,6905012,1629,106
691705,6905012,1659,67
691734,6905012,25438,21
691738,6905012,25148,19
691739,6905012,20508,19
691762,6905012,10093,12
691811,6905534,27473,84
691875,6905534,30852,12
691884,6905534,22994,11
691909,6907672,22753,3
691912,6907672,8957,3
691930,6907672,26842,1
691933,6907672,10210,1
691958,6907672,7420,1
691991,6907672,32228,1
691995,6909544,33114,1252
692005,6909544,11743,232
692012,6909544,1691,89
692046,6909544,25146,29
692060,6909544,21274,24
692061,6909544,2768,24
692069,6909544,24996,22
692144,6911529,11658,8
692190,6911529,3981,4
692199,6916963,26138,303
692220,6916963,25147,35
692242,6916963,24993,20
692249,6916963,11366,16
692294,6917952,31745,1558
692304,6917952,27199,468
692326,6917952,20849,78
692335,6917952,25147,49
692336,6917952,10197,47
692365,6917952,18668,26
692383,6917952,22841,20
692403,6918909,27199,165
692442,6918909,1128,14
692454,6918909,1010,12
692458,6918909,11505,11
692482,6918909,11550,8
692508,6919272,25152,39
692538,6919272,20781,14
692549,6919272,16798,12
692553,6919272,22352,11
692572,6919272,24963,10
692586,6919272,32973,8
692599,6922622,23909,85
692620,6922622,28601,14
692621,6922622,31526,14
692650,6922622,1642,8
692704,6926176,5207,33
692716,6926176,10197,10
692730,6926176,3392,6
692746,6926176,20511,6
692765,6926176,27079,5
692795,6928893,11743,189
692804,6928893,8055,20
692858,6928893,21689,4
692892,6928893,9680,3
692893,6928893,2581,3
692919,6931246,9477,43
692958,6931246,13161,17
692967,6931246,12940,15
692971,6931246,22330,14
693012,6931356,17213,187
693053,6931356,25147,67
693074,6931356,5360,46
693079,6931356,3783,45
693082,6931356,20849,42
693083,6931356,5090,41
693100,6933152,8717,144
693127,6933152,31614,25
693135,6933152,22977,20
693154,6933152,1542,13
693155,6933152,29076,13
693189,6933152,10758,8
693199,6933876,31745,692
693262,6933876,7725,34
693272,6933876,24992,30
693275,6933876,2166,30
693293,6933876,11376,22
693318,6934395,25147,32
693326,6934395,29452,17
693337,6934395,21274,13
693361,6934395,31730,9
693365,6934395,25152,7
693366,6934395,22689,7
693371,6934395,20888,7
693394,6936382,30574,45101
693396,6936382,33114,5351
693408,6936382,25150,534
693409,6936382,30521,460
693509,6937878,22743,51
693542,6937878,11978,7
693549,6937878,13962,6
693559,6937878,21265,5
693560,6937878,29492,5
693572,6937878,33124,4
693603,6939939,10641,33
693633,6939939,21989,8
693645,6939939,25146,7
693673,6939939,941,4
693675,6939939,10210,4
693708,6944032,21024,208
693718,6944032,17028,103
693789,6944032,31741,19
693862,6944566,22753,6
693873,6944566,18051,5
693902,6945530,22973,75
694018,6948436,1416,67
694021,6948436,25593,55
694040,6948436,4971,32
694062,6948436,652,24
694114,6950688,1540,104
694133,6950688,1078,34
694161,6950688,20926,23
694167,6950688,1120,21
694178,6950688,25152,16
694205,6952423,22743,35
694226,6952423,18045,13
694227,6952423,6122,12
694230,6952423,438,11
694231,6952423,5090,10
694232,6952423,10197,10
694238,6952423,10093,8
694244,6952423,3596,7
694320,6953500,17213,36
694330,6953500,25148,26
694341,6953500,5481,19
694384,6953500,11497,9
694399,6954438,10059,95
694420,6954438,25151,22
694428,6954438,7743,16
694460,6954438,8922,7
694473,6954438,18990,5
694516,6966823,4949,30
694541,6966823,22330,12
694552,6966823,20104,10
694585,6966823,26740,7
694586,6966823,23334,7
694647,6969361,6750,7
694656,6969361,20828,6
694661,6969361,14764,5
694700,6977769,16005,390
694721,6977769,20047,51
694776,6977769,22944,13
694806,6987558,20811,29
694810,6987558,20994,23
694855,6987558,17857,6
694856,6987558,17736,6
694877,6987558,10093,4
694885,6987558,667,4
694909,6988014,17213,8
694920,6988014,5090,5
694963,6988014,2985,3
694974,6988014,12940,2
694991,6988014,26960,2
695011,7005479,27919,40
695040,7005479,9886,15
695042,7005479,12948,14
695058,7005479,3358,11
695074,7005479,15169,9
695076,7005479,25150,9
695083,7005479,2881,9
695095,7005865,11305,483
695112,7005865,6857,75
695135,7005865,16799,32
695164,7005865,26842,19
695168,7005865,15067,18
695179,7005865,21274,14
695202,7006562,17273,19
695239,7006562,13555,3
695241,7006562,21265,3
695259,7006562,24996,2
695297,7010683,6750,93
695298,7010683,26138,46
695339,7010683,8067,5
695386,7010683,2277,2
695399,7011225,9221,31
695405,7011225,24019,21
695462,7011225,28261,5
695485,7011225,10499,4
695492,7011225,21657,3
695493,7011225,18316,3
695529,7011403,26816,16
695545,7011403,29316,11
695556,7011403,11643,8
695613,7011879,8055,3
695623,7011879,15468,2
695646,7011879,25721,1
695672,7011879,21967,1
695675,7011879,30307,1
695729,7015403,3371,31
695730,7015403,24999,31
695746,7015403,9484,24
695769,7015403,27082,18
695818,7015635,9493,28
695823,7015635,27111,22
695826,7015635,25149,21
695876,7015635,19912,9
695879,7015635,4949,8
695882,7015635,6122,8
695891,7015635,23931,7
695908,7023554,28645,137
695925,7023554,1659,65
695974,7023554,30521,18
695995,7025086,26771,62
696001,7025086,33114,11
696011,7025086,7739,4
696043,7025086,27535,1
696050,7025086,25122,1
696054,7025086,27212,1
696057,7025086,22810,1
696074,7025086,14089,1
696079,7025086,20886,1
696105,7027569,14552,35
696109,7027569,10641,27
696115,7027569,18045,18
696133,7027569,9336,9
696160,7027569,24992,5
696177,7027569,5747,4
696180,7027569,14539,4
696200,7039218,31617,702
696223,7039218,2136,69
696224,7039218,18045,68
696243,7039218,1078,38
696264,7039218,29076,27
696266,7039218,12680,27
696284,7039218,27535,21
696299,7046495,31723,687
696305,7046495,22973,346
696309,7046495,23796,226
696323,7046495,8055,76
696375,7046495,14894,30
696380,7046495,22992,29
696385,7046495,31016,28
696424,7048800,3371,58
696426,7048800,25148,52
696431,7048800,4985,42
696438,7048800,24771,36
696443,7048800,22973,31
696458,7048800,24993,25
696481,7048800,18589,18
696493,7048800,7849,16
696532,7054123,18054,19
696544,7054123,23996,14
696556,7054123,24993,11
696590,7054123,24997,7
696609,7058405,9221,68
696620,7058405,21855,48
696625,7058405,20957,40
696626,7058405,8055,39
696657,7058405,29117,19
696659,7058405,24997,18
696670,7058405,23896,16
696672,7058405,22034,15
696675,7058405,4461,15
696678,7058405,31505,14
696685,7058405,26689,13
696693,7058405,26686,12
696699,7059135,32989,418
696708,7059135,30521,83
696717,7059135,19524,54
696729,7059135,28235,34
696742,7059135,33009,22
696763,7059135,3392,15
696784,7059135,32996,12
696788,7059135,25450,12
696862,7060582,24960,18
696883,7060582,24991,15
696911,7074000,18045,17
696920,7074000,12135,14
696970,7074000,4927,6
696981,7074000,18663,5
697066,7076706,18054,11
697077,7076706,1795,11
697080,7076706,24960,10
697132,7078265,18051,7
697183,7078265,736,3
697188,7078265,31557,3
697222,7090290,25148,10
697246,7090290,10094,5
697261,7090290,32686,4
697302,7090447,32989,811
697346,7090447,11505,82
697475,7090785,24992,6
697478,7090785,30768,6
697491,7090785,25798,5
697518,7091370,10210,29
697527,7091370,10197,24
697562,7091370,10094,10
697582,7091370,28964,8
697611,7091488,22743,364
697617,7091488,28128,173
697668,7091488,31732,44
697688,7091488,27535,33
697693,7091488,24993,31
697729,7091713,25147,28
697739,7091713,25149,18
697774,7091713,27766,11
697784,7091713,24820,10
697801,7093222,27199,108
697819,7093222,10197,27
697837,7093222,30373,14
697891,7093222,20996,6
697910,7093952,18045,109
697934,7093952,25151,39
697956,7093952,10093,24
697973,7093952,2104,18
697984,7093952,11978,17
698001,7094569,26771,585
698014,7094569,3389,146
698027,7094569,26785,77
698028,7094569,19524,77
698038,7094569,24050,60
698082,7094569,24993,24
698153,7095831,24993,26
698190,7095831,31505,17
698193,7095831,33054,17
698195,7096123,8717,320
698209,7096123,20994,30
698214,7096123,17213,24
698224,7096123,20926,15
698267,7096123,25148,5
698272,7096123,2450,5
698295,7098304,22973,788
698309,7098304,31617,121
698354,7098304,25148,23
698401,7099273,19742,102
698404,7099273,4615,52
698414,7099273,3392,34
698416,7099273,17213,31
698421,7099273,28025,25
698446,7099273,26816,15
698479,7099273,20849,8
698481,7099273,30755,8
698502,7099389,18222,65
698556,7099389,16303,6
698559,7099389,21384,5
698568,7099389,14764,4
698606,7100490,27199,61
698612,7100490,20774,46
698613,7100490,22983,43
698618,7100490,15169,31
698637,7100490,22301,12
698680,7100490,1078,6
698704,7108001,5207,342
698728,7108001,3377,73
698780,7108001,26842,28
698802,7108725,23334,129
698838,7108725,5988,17
698844,7108725,4949,15
698855,7108725,13744,12
698860,7108725,21803,11
698862,7108725,24412,11
698867,7108725,24397,10
698871,7108725,31505,9
698872,7108725,22330,9
698881,7108725,21487,8
698898,7114761,5207,197
698963,7114761,3358,12
698982,7114761,5051,10
699008,7116709,14361,28
